trip_id,distance_km,road_type,elevation_gain_m,elevation_loss_m,avg_speed_kmh,traffic_congestion_level,ambient_temperature_c,weather_condition,vehicle_profile,vehicle_battery_capacity_kwh,vehicle_efficiency_baseline_wh_per_km,vehicle_curb_weight_kg,load_state,payload_kg,total_mass_kg,energy_consumed_kwh,wh_per_km
9060,60.8,highway,2.7,58.0,92.8,0.008,40.3,clear,large_ev,75,190,2400,half_load,299.7,2699.7,53.578,881.3
9061,4.97,city,5.9,5.4,33.8,0.805,27.0,rain,mid_ev,40,160,1900,full_load,383.4,2283.4,3.891,782.9
9063,28.55,arterial,2.0,0.6,47.1,0.086,22.1,clear,mid_ev,40,160,1900,half_load,251.5,2151.5,6.631,232.3
9064,6.57,city,16.0,10.3,15.3,0.693,29.7,clear,large_ev,75,190,2400,unladen,51.4,2451.4,4.426,674.1
9065,22.1,arterial,9.3,18.0,40.0,0.645,33.7,clear,mid_ev,40,160,1900,full_load,415.3,2315.3,10.726,485.4
9066,61.04,highway,18.5,22.4,89.1,0.055,30.7,clear,large_ev,75,190,2400,half_load,260.3,2660.3,41.121,673.7
9067,12.08,arterial,6.0,18.7,51.2,0.283,31.0,clear,mid_ev,40,160,1900,half_load,222.9,2122.9,4.081,337.9
9068,6.47,city,3.6,9.5,10.3,0.708,24.9,clear,mid_ev,40,160,1900,half_load,213.4,2113.4,3.65,564.4
9069,71.21,highway,2.9,258.6,90.8,0.175,29.0,clear,small_ev,24,140,1400,full_load,258.0,1658.0,39.528,555.1
9070,41.47,highway,5.3,321.6,88.6,0.12,25.0,clear,large_ev,75,190,2400,unladen,39.8,2439.8,29.53,712.1
9071,10.0,highway,5.4,19.1,85.5,0.744,36.2,clear,small_ev,24,140,1400,full_load,255.4,1655.4,6.121,612.1
9072,32.51,city,1.5,14.8,17.7,0.293,24.2,clear,large_ev,75,190,2400,full_load,542.4,2942.4,11.915,366.5
9075,30.21,city,0.6,36.0,17.7,0.777,30.9,heavy_rain,large_ev,75,190,2400,full_load,595.1,2995.1,31.888,1055.5
9078,75.87,highway,12.4,24.5,80.7,0.066,32.0,clear,large_ev,75,190,2400,unladen,39.7,2439.7,47.458,625.5
9079,10.81,highway,23.4,2.7,77.9,0.252,37.7,clear,small_ev,24,140,1400,full_load,269.0,1669.0,5.451,504.4
9080,5.63,city,2.1,8.7,18.2,0.655,37.5,clear,large_ev,75,190,2400,full_load,521.0,2921.0,4.839,859.2
9081,16.94,arterial,12.8,12.8,57.1,0.269,30.1,clear,small_ev,24,140,1400,full_load,256.0,1656.0,5.632,332.4
9082,91.46,highway,15.5,184.2,115.5,0.073,30.9,clear,mid_ev,40,160,1900,full_load,420.6,2320.6,87.693,958.8
9083,55.69,highway,0.7,30.0,101.3,0.481,33.9,clear,mid_ev,40,160,1900,half_load,206.4,2106.4,47.494,852.8
9084,107.73,highway,17.4,36.7,78.6,0.027,33.9,clear,large_ev,75,190,2400,unladen,34.3,2434.3,63.627,590.6
9086,43.0,highway,56.2,27.9,95.5,0.33,31.3,clear,mid_ev,40,160,1900,half_load,196.7,2096.7,33.064,768.9
9087,1.72,city,1.9,4.3,22.0,0.716,37.3,clear,large_ev,75,190,2400,unladen,34.3,2434.3,1.266,734.4
9088,15.55,arterial,36.0,5.2,51.6,0.291,26.2,clear,mid_ev,40,160,1900,half_load,194.1,2094.1,5.799,373.0
9090,147.72,highway,0.1,30.1,73.6,0.176,35.1,clear,small_ev,24,140,1400,unladen,5.3,1405.3,60.626,410.4
9091,9.0,arterial,26.3,13.2,40.2,0.465,27.3,clear,large_ev,75,190,2400,half_load,272.8,2672.8,4.061,451.1
9092,12.5,arterial,30.7,41.2,48.6,0.334,24.5,rain,mid_ev,40,160,1900,unladen,26.5,1926.5,4.268,341.6
9093,116.88,highway,9.5,8.1,80.6,0.032,32.1,clear,large_ev,75,190,2400,full_load,581.3,2981.3,77.46,662.7
9094,2.1,city,6.4,0.5,28.3,0.723,32.1,clear,mid_ev,40,160,1900,unladen,0.6,1900.6,1.216,578.1
9095,69.07,highway,45.9,44.2,88.5,0.285,34.5,clear,small_ev,24,140,1400,half_load,122.3,1522.3,38.367,555.5
9096,65.57,highway,32.4,20.4,99.4,0.009,36.1,clear,mid_ev,40,160,1900,half_load,226.0,2126.0,48.668,742.2
9097,116.44,highway,30.6,28.3,83.6,0.173,34.0,clear,large_ev,75,190,2400,unladen,23.8,2423.8,81.14,696.8
9098,56.16,highway,35.7,72.0,89.1,0.145,32.7,heavy_rain,large_ev,75,190,2400,half_load,358.5,2758.5,45.844,816.3
9099,154.76,highway,6.5,2.2,98.3,0.205,40.8,clear,mid_ev,40,160,1900,unladen,26.7,1926.7,130.114,840.7
9100,20.94,arterial,3.7,18.9,51.6,0.471,27.2,rain,large_ev,75,190,2400,half_load,259.6,2659.6,10.722,512.2
9102,13.58,city,4.9,3.5,22.6,0.796,31.0,rain,small_ev,24,140,1400,unladen,18.5,1418.5,6.022,443.4
9103,36.01,arterial,7.5,3.8,34.8,0.174,20.0,clear,small_ev,24,140,1400,half_load,166.8,1566.8,5.664,157.3
9104,27.26,arterial,16.4,8.1,39.2,0.571,29.6,clear,mid_ev,40,160,1900,unladen,39.0,1939.0,9.773,358.5
9105,106.98,highway,24.1,58.6,75.3,0.118,30.8,clear,mid_ev,40,160,1900,half_load,234.7,2134.7,48.427,452.7
9107,49.0,arterial,21.7,1.4,43.4,0.322,30.0,rain,small_ev,24,140,1400,unladen,1.1,1401.1,12.297,251.0
9108,7.42,city,3.8,8.2,28.5,0.788,29.8,clear,mid_ev,40,160,1900,half_load,223.0,2123.0,4.996,673.7
9109,12.96,arterial,19.7,10.2,38.8,0.389,36.5,rain,large_ev,75,190,2400,unladen,9.1,2409.1,5.363,413.7
9110,48.62,highway,1.3,0.4,69.9,0.189,24.3,clear,mid_ev,40,160,1900,half_load,193.3,2093.3,19.385,398.7
9112,11.66,arterial,0.1,21.8,63.5,0.454,39.8,clear,large_ev,75,190,2400,full_load,571.7,2971.7,8.207,703.6
9113,18.57,arterial,6.2,28.0,45.0,0.639,28.2,clear,small_ev,24,140,1400,full_load,273.4,1673.4,6.2,334.0
9114,6.38,city,2.5,10.5,23.4,0.548,34.5,clear,small_ev,24,140,1400,full_load,278.6,1678.6,2.625,411.5
9116,20.13,city,3.4,7.6,28.3,0.536,23.3,rain,small_ev,24,140,1400,half_load,166.8,1566.8,7.407,368.0
9117,10.37,city,4.5,8.3,20.8,0.853,29.1,clear,mid_ev,40,160,1900,half_load,204.1,2104.1,7.583,731.1
9118,12.75,arterial,13.4,8.8,34.1,0.194,35.5,clear,large_ev,75,190,2400,full_load,510.7,2910.7,3.868,303.3
9121,78.29,highway,71.9,50.8,90.2,0.043,28.8,clear,small_ev,24,140,1400,unladen,14.3,1414.3,42.001,536.5
9122,107.82,highway,35.0,26.8,83.5,0.111,30.2,clear,large_ev,75,190,2400,unladen,49.4,2449.4,68.124,631.9
9125,7.18,city,4.3,8.2,24.3,0.71,28.0,clear,mid_ev,40,160,1900,full_load,427.8,2327.8,4.653,647.8
9127,11.23,arterial,13.0,0.5,50.6,0.178,32.2,clear,small_ev,24,140,1400,full_load,256.2,1656.2,2.958,263.4
9128,2.33,city,7.0,1.6,24.5,0.539,33.5,clear,small_ev,24,140,1400,unladen,1.2,1401.2,0.806,346.0
9131,4.59,city,16.1,6.5,29.5,0.136,26.9,heavy_rain,large_ev,75,190,2400,full_load,511.6,2911.6,1.471,320.2
9132,8.66,arterial,14.7,22.1,42.7,0.563,28.4,clear,large_ev,75,190,2400,full_load,533.7,2933.7,4.446,513.2
9133,2.18,city,2.0,4.6,25.6,0.141,25.4,clear,large_ev,75,190,2400,half_load,240.7,2640.7,0.52,238.6
9135,15.79,arterial,15.3,2.5,37.5,0.387,30.6,rain,small_ev,24,140,1400,full_load,261.8,1661.8,4.168,264.0
9136,25.64,city,1.1,10.2,9.4,0.368,31.2,clear,large_ev,75,190,2400,full_load,578.8,2978.8,12.099,471.9
9137,5.23,arterial,14.2,3.2,51.0,0.659,36.1,clear,small_ev,24,140,1400,unladen,25.1,1425.1,2.191,419.0
9139,57.4,arterial,81.7,38.9,46.1,0.792,28.5,clear,small_ev,24,140,1400,full_load,289.1,1689.1,23.289,405.8
9140,52.51,highway,27.0,4.7,88.0,0.451,23.8,clear,large_ev,75,190,2400,unladen,2.4,2402.4,41.214,784.9
9141,30.61,arterial,20.8,0.9,46.5,0.253,26.8,clear,large_ev,75,190,2400,half_load,335.7,2735.7,11.654,380.7
9142,10.39,arterial,9.2,12.4,53.5,0.263,37.5,clear,large_ev,75,190,2400,full_load,594.2,2994.2,4.887,470.5
9143,22.82,arterial,26.9,34.2,45.8,0.83,26.4,clear,mid_ev,40,160,1900,full_load,436.0,2336.0,12.303,539.2
9145,160.32,highway,5.7,41.0,101.5,0.539,26.8,clear,small_ev,24,140,1400,unladen,5.0,1405.0,111.382,694.7
9146,4.65,city,1.7,22.8,12.3,0.479,32.9,clear,small_ev,24,140,1400,half_load,152.5,1552.5,1.507,324.5
9147,26.86,highway,29.6,11.6,80.4,0.138,36.5,clear,small_ev,24,140,1400,half_load,128.6,1528.6,13.207,491.6
9148,50.63,highway,24.6,10.7,94.0,0.702,29.7,heavy_rain,mid_ev,40,160,1900,half_load,236.9,2136.9,43.38,856.8
9149,11.97,city,4.6,28.0,17.7,0.371,20.0,clear,large_ev,75,190,2400,unladen,38.8,2438.8,4.377,365.7
9150,4.63,city,0.3,3.9,15.7,0.258,38.8,clear,large_ev,75,190,2400,unladen,25.0,2425.0,1.574,340.1
9151,12.59,city,3.4,6.9,25.5,0.639,24.5,rain,large_ev,75,190,2400,half_load,310.0,2710.0,9.254,734.9
9152,19.52,city,6.4,3.4,16.8,0.225,31.3,heavy_rain,mid_ev,40,160,1900,full_load,391.4,2291.4,5.683,291.1
9155,27.94,highway,11.9,39.6,95.8,0.122,23.6,clear,large_ev,75,190,2400,full_load,547.8,2947.8,21.865,782.6
9156,62.51,highway,34.8,68.7,88.1,0.087,38.0,clear,mid_ev,40,160,1900,half_load,218.0,2118.0,42.399,678.2
9157,8.29,city,25.1,2.7,17.3,0.646,33.8,rain,small_ev,24,140,1400,half_load,172.2,1572.2,3.679,443.6
9158,84.94,highway,18.4,26.5,90.1,0.193,30.9,clear,large_ev,75,190,2400,half_load,287.4,2687.4,64.803,762.9
9160,6.66,city,9.0,7.7,25.4,0.632,35.9,clear,small_ev,24,140,1400,unladen,19.8,1419.8,2.785,418.2
9161,10.99,city,32.0,1.2,20.4,0.501,32.7,rain,mid_ev,40,160,1900,half_load,195.6,2095.6,5.371,488.7
9162,34.91,highway,41.1,20.7,87.5,0.216,33.7,rain,large_ev,75,190,2400,unladen,14.2,2414.2,28.597,819.3
9164,23.38,arterial,8.2,10.1,47.6,0.389,33.8,heavy_rain,large_ev,75,190,2400,unladen,16.9,2416.9,11.518,492.6
9166,46.42,arterial,49.2,18.5,49.5,0.639,20.5,clear,large_ev,75,190,2400,full_load,523.8,2923.8,28.325,610.1
9167,84.73,highway,23.3,42.6,90.6,0.416,30.4,clear,large_ev,75,190,2400,unladen,40.9,2440.9,68.366,806.9
9168,17.63,arterial,11.9,25.1,49.9,0.294,38.2,clear,mid_ev,40,160,1900,unladen,39.3,1939.3,6.157,349.3
9169,5.56,city,2.9,6.1,27.9,0.469,33.9,clear,large_ev,75,190,2400,unladen,52.7,2452.7,3.237,582.6
9171,9.89,city,15.8,9.5,23.7,0.29,27.7,clear,large_ev,75,190,2400,full_load,549.9,2949.9,4.275,432.5
9174,12.09,arterial,0.2,6.0,43.2,0.514,25.1,heavy_rain,small_ev,24,140,1400,full_load,288.5,1688.5,4.08,337.4
9175,81.01,highway,15.7,47.9,77.7,0.058,29.3,clear,mid_ev,40,160,1900,full_load,449.6,2349.6,38.827,479.3
9176,43.78,highway,18.7,34.2,81.4,0.144,32.0,heavy_rain,mid_ev,40,160,1900,full_load,400.4,2300.4,25.644,585.7
9177,10.61,city,4.5,12.9,22.0,0.75,31.4,rain,small_ev,24,140,1400,unladen,18.8,1418.8,4.736,446.6
9180,37.3,arterial,53.2,0.4,31.9,0.342,31.3,clear,small_ev,24,140,1400,half_load,146.5,1546.5,7.696,206.3
9181,5.93,city,1.1,0.0,16.6,0.5,31.1,clear,mid_ev,40,160,1900,full_load,414.3,2314.3,2.821,475.6
9182,1.0,city,0.9,0.2,20.7,0.099,33.7,clear,mid_ev,40,160,1900,full_load,386.6,2286.6,0.21,209.6
9185,2.0,arterial,6.4,2.4,66.0,0.214,32.3,clear,mid_ev,40,160,1900,full_load,402.6,2302.6,0.983,491.4
9186,91.23,highway,32.5,16.6,84.1,0.027,22.3,rain,mid_ev,40,160,1900,full_load,444.1,2344.1,51.327,562.6
9187,14.62,city,9.1,20.5,20.9,0.696,28.8,clear,mid_ev,40,160,1900,unladen,3.0,1903.0,7.841,536.5
9188,24.55,arterial,4.7,9.9,38.8,0.383,26.4,rain,small_ev,24,140,1400,unladen,26.2,1426.2,5.897,240.2
9189,33.87,highway,32.3,23.4,94.9,0.588,29.1,clear,small_ev,24,140,1400,unladen,16.4,1416.4,20.399,602.3
9190,22.69,arterial,28.9,10.6,53.7,0.365,33.0,clear,large_ev,75,190,2400,unladen,50.7,2450.7,10.89,479.9
9191,12.77,city,1.1,16.0,22.0,0.782,26.8,clear,mid_ev,40,160,1900,half_load,235.3,2135.3,8.376,655.8
9192,66.66,highway,69.9,24.6,89.8,0.284,29.3,clear,mid_ev,40,160,1900,full_load,398.5,2298.5,43.956,659.4
9194,16.77,arterial,0.5,5.5,39.7,0.343,33.3,clear,small_ev,24,140,1400,unladen,9.6,1409.6,3.935,234.6
9195,1.39,city,2.3,0.4,24.5,0.509,39.4,clear,small_ev,24,140,1400,half_load,175.2,1575.2,0.515,370.5
9196,63.63,highway,119.9,18.8,99.4,0.346,38.7,clear,large_ev,75,190,2400,half_load,261.5,2661.5,68.266,1072.8
9197,190.48,highway,25.9,122.8,94.6,0.118,40.0,rain,large_ev,75,190,2400,unladen,47.7,2447.7,180.095,945.5
9198,26.24,highway,123.6,0.7,89.0,0.031,31.1,clear,mid_ev,40,160,1900,half_load,204.6,2104.6,17.215,656.1
9200,11.52,arterial,13.2,29.3,54.5,0.113,35.5,clear,mid_ev,40,160,1900,full_load,422.8,2322.8,3.795,329.4
9201,4.93,city,8.4,10.5,27.3,0.804,30.5,clear,small_ev,24,140,1400,half_load,156.5,1556.5,2.591,526.0
9202,1.97,city,15.5,9.6,26.3,0.235,20.0,heavy_rain,small_ev,24,140,1400,full_load,292.8,1692.8,0.52,263.7
9204,4.49,city,10.6,5.3,13.5,0.333,30.3,clear,small_ev,24,140,1400,full_load,276.1,1676.1,1.159,258.4
9206,12.12,arterial,25.4,17.0,35.9,0.316,30.2,heavy_rain,small_ev,24,140,1400,half_load,141.4,1541.4,2.842,234.5
9207,26.11,arterial,1.6,3.8,42.8,0.29,33.1,clear,mid_ev,40,160,1900,half_load,216.3,2116.3,8.279,317.1
9208,51.33,highway,62.4,10.1,101.4,0.126,25.0,clear,small_ev,24,140,1400,full_load,279.8,1679.8,33.661,655.8
9210,23.28,arterial,15.6,9.2,51.6,0.707,31.8,clear,mid_ev,40,160,1900,half_load,199.6,2099.6,11.539,495.7
9211,21.34,arterial,0.4,5.9,54.7,0.335,30.3,rain,mid_ev,40,160,1900,full_load,421.3,2321.3,8.896,416.9
9212,4.09,city,5.8,13.2,23.5,0.575,30.1,heavy_rain,small_ev,24,140,1400,unladen,22.5,1422.5,1.557,380.7
9213,7.07,city,8.7,1.0,22.8,0.724,30.4,rain,small_ev,24,140,1400,full_load,297.9,1697.9,3.694,522.5
9214,9.95,city,3.7,3.6,20.1,0.013,33.8,clear,large_ev,75,190,2400,unladen,11.3,2411.3,1.099,110.4
9215,110.84,highway,3.6,43.1,86.0,0.409,29.7,clear,small_ev,24,140,1400,full_load,289.5,1689.5,60.896,549.4
9216,13.04,arterial,11.0,11.3,39.4,0.116,25.5,clear,mid_ev,40,160,1900,unladen,37.0,1937.0,2.534,194.3
9218,2.32,city,0.7,2.5,18.4,0.626,26.9,rain,mid_ev,40,160,1900,full_load,392.3,2292.3,1.422,612.8
9219,82.18,highway,29.7,1.1,99.7,0.095,30.1,rain,small_ev,24,140,1400,half_load,153.4,1553.4,55.796,678.9
9220,10.93,city,8.2,0.5,19.8,0.356,30.1,clear,mid_ev,40,160,1900,unladen,8.7,1908.7,3.407,311.7
9221,43.39,highway,76.2,23.5,66.6,0.229,31.0,rain,mid_ev,40,160,1900,half_load,201.7,2101.7,17.356,400.0
9222,11.93,arterial,7.5,16.5,35.6,0.64,22.9,clear,large_ev,75,190,2400,full_load,510.2,2910.2,5.782,484.5
9223,23.56,arterial,0.3,36.8,44.7,0.206,29.5,clear,large_ev,75,190,2400,unladen,29.4,2429.4,7.484,317.6
9224,14.42,city,9.7,5.7,11.2,0.723,30.7,clear,large_ev,75,190,2400,full_load,567.8,2967.8,11.988,831.6
9225,27.52,arterial,20.7,47.8,59.5,0.206,32.7,clear,small_ev,24,140,1400,unladen,19.3,1419.3,8.368,304.1
9226,8.68,city,3.0,0.6,5.0,0.426,24.4,clear,mid_ev,40,160,1900,full_load,419.5,2319.5,3.472,399.9
9229,18.03,city,5.1,7.9,21.3,0.67,32.3,heavy_rain,large_ev,75,190,2400,half_load,267.6,2667.6,14.059,779.8
9230,8.57,arterial,7.1,1.5,38.3,0.768,26.8,clear,small_ev,24,140,1400,half_load,176.6,1576.6,2.763,322.3
9231,61.99,highway,24.1,5.8,81.4,0.237,27.5,heavy_rain,small_ev,24,140,1400,full_load,289.4,1689.4,32.478,524.0
9232,23.63,arterial,19.2,9.5,45.4,0.524,42.0,rain,large_ev,75,190,2400,full_load,553.7,2953.7,16.054,679.3
9233,14.95,arterial,38.8,2.2,47.4,0.125,20.3,clear,large_ev,75,190,2400,full_load,547.5,2947.5,4.739,317.0
9234,54.5,highway,59.0,16.8,85.1,0.003,34.9,clear,small_ev,24,140,1400,unladen,7.2,1407.2,28.879,529.8
9235,20.5,city,4.2,5.0,25.8,0.862,35.1,rain,mid_ev,40,160,1900,unladen,32.0,1932.0,14.89,726.4
9236,3.0,city,15.8,3.5,21.6,0.277,23.4,heavy_rain,large_ev,75,190,2400,half_load,301.8,2701.8,1.185,395.0
9237,4.11,arterial,90.3,70.0,47.5,0.525,25.4,clear,small_ev,24,140,1400,half_load,167.0,1567.0,1.556,378.9
9239,8.21,city,2.9,3.6,13.1,0.531,35.5,clear,large_ev,75,190,2400,unladen,46.3,2446.3,4.687,571.0
9240,89.99,highway,0.4,25.2,81.7,0.399,27.1,clear,mid_ev,40,160,1900,half_load,208.8,2108.8,51.278,569.8
9241,49.06,highway,15.6,83.8,85.9,0.063,36.9,clear,large_ev,75,190,2400,half_load,333.0,2733.0,36.602,746.1
9242,30.27,highway,12.5,13.9,101.2,0.603,32.9,clear,large_ev,75,190,2400,full_load,560.1,2960.1,33.814,1117.0
9243,68.08,highway,13.0,93.3,97.2,0.418,36.0,clear,large_ev,75,190,2400,full_load,578.9,2978.9,69.455,1020.1
9244,18.15,arterial,13.8,4.5,42.0,0.839,25.1,clear,mid_ev,40,160,1900,unladen,14.9,1914.9,8.32,458.3
9245,8.71,city,9.7,1.3,12.1,0.702,30.9,clear,large_ev,75,190,2400,full_load,538.8,2938.8,7.061,810.6
9246,2.72,city,12.9,4.2,11.4,0.756,35.5,clear,small_ev,24,140,1400,full_load,276.4,1676.4,1.367,502.7
9247,64.52,highway,3.8,8.8,78.4,0.116,29.2,rain,mid_ev,40,160,1900,half_load,260.2,2160.2,30.871,478.5
9248,3.24,city,8.7,9.7,14.7,0.311,30.4,clear,mid_ev,40,160,1900,unladen,2.4,1902.4,0.896,276.5
9250,48.39,highway,120.7,8.4,100.2,0.148,36.4,rain,large_ev,75,190,2400,full_load,511.8,2911.8,51.256,1059.2
9251,7.62,city,8.4,11.2,32.4,0.643,33.0,clear,small_ev,24,140,1400,full_load,287.3,1687.3,3.842,504.3
9252,65.05,highway,95.6,18.9,102.4,0.006,30.4,clear,small_ev,24,140,1400,unladen,11.9,1411.9,41.716,641.3
9253,97.29,highway,36.2,23.6,81.9,0.356,35.3,clear,mid_ev,40,160,1900,full_load,411.4,2311.4,62.2,639.3
9255,9.02,arterial,44.0,0.4,60.7,0.795,38.4,clear,mid_ev,40,160,1900,half_load,207.9,2107.9,7.247,803.3
9256,4.86,city,7.3,1.9,26.3,0.492,25.7,clear,mid_ev,40,160,1900,half_load,201.9,2101.9,2.172,447.3
9257,14.19,city,35.3,6.3,22.9,0.73,24.0,clear,mid_ev,40,160,1900,unladen,22.1,1922.1,7.908,557.2
9258,5.89,city,4.1,0.1,17.4,0.606,33.3,clear,small_ev,24,140,1400,full_load,275.7,1675.7,2.69,456.5
9259,20.34,highway,42.0,9.0,85.8,0.113,38.9,rain,large_ev,75,190,2400,full_load,522.7,2922.7,18.212,895.4
9260,18.96,city,0.8,0.9,26.5,0.373,31.1,rain,mid_ev,40,160,1900,full_load,425.4,2325.4,7.944,418.9
9261,10.79,arterial,39.9,6.6,55.1,0.59,32.0,clear,large_ev,75,190,2400,half_load,294.7,2694.7,6.757,626.2
9262,6.86,city,13.0,7.2,19.9,0.249,26.9,clear,large_ev,75,190,2400,unladen,44.9,2444.9,2.115,308.5
9263,6.69,city,12.2,15.1,19.2,0.847,35.8,clear,mid_ev,40,160,1900,half_load,206.2,2106.2,4.949,740.1
9264,23.2,highway,11.8,9.0,110.3,0.114,35.0,clear,small_ev,24,140,1400,half_load,142.7,1542.7,19.424,837.3
9265,20.55,arterial,17.5,37.3,56.2,0.67,22.5,clear,large_ev,75,190,2400,full_load,560.8,2960.8,13.081,636.7
9266,8.88,city,3.8,1.3,32.0,0.459,31.4,clear,small_ev,24,140,1400,unladen,4.4,1404.4,2.842,319.9
9268,26.27,highway,30.8,0.9,79.2,0.07,33.4,clear,mid_ev,40,160,1900,half_load,263.4,2163.4,13.786,524.7
9269,8.67,city,3.4,20.1,24.3,0.728,31.4,clear,mid_ev,40,160,1900,unladen,16.8,1916.8,4.814,555.0
9270,82.28,highway,43.0,23.8,69.5,0.587,28.9,clear,small_ev,24,140,1400,half_load,172.8,1572.8,32.014,389.1
9271,11.71,arterial,4.9,3.3,48.9,0.369,31.2,rain,mid_ev,40,160,1900,full_load,401.8,2301.8,4.583,391.4
9272,28.36,highway,65.0,17.0,87.4,0.374,37.2,clear,small_ev,24,140,1400,full_load,293.2,1693.2,16.805,592.6
9273,28.93,city,19.9,3.7,17.2,0.561,21.0,clear,mid_ev,40,160,1900,full_load,403.7,2303.7,14.28,493.7
9274,22.96,highway,28.3,9.9,81.1,0.055,31.4,heavy_rain,small_ev,24,140,1400,unladen,6.1,1406.1,10.623,462.7
9275,8.52,city,7.5,11.6,22.7,0.653,24.9,rain,mid_ev,40,160,1900,unladen,12.5,1912.5,4.237,497.2
9276,13.87,city,12.8,3.8,23.2,0.768,27.7,clear,large_ev,75,190,2400,full_load,581.3,2981.3,12.555,904.9
9277,28.82,highway,38.7,41.6,74.4,0.101,31.1,heavy_rain,mid_ev,40,160,1900,unladen,35.1,1935.1,14.12,489.9
9278,29.04,arterial,13.0,1.9,41.8,0.539,32.1,clear,small_ev,24,140,1400,half_load,147.7,1547.7,8.966,308.8
9279,29.69,city,14.4,10.4,26.7,0.762,32.1,clear,small_ev,24,140,1400,half_load,175.3,1575.3,15.545,523.5
9280,2.94,city,24.9,11.0,18.1,0.889,26.3,clear,large_ev,75,190,2400,half_load,269.5,2669.5,2.798,950.9
9281,88.76,highway,45.1,97.7,107.2,0.352,32.5,clear,small_ev,24,140,1400,unladen,23.8,1423.8,68.492,771.6
9282,4.69,city,3.1,34.1,10.7,0.592,26.8,clear,small_ev,24,140,1400,half_load,163.4,1563.4,1.634,348.5
9283,2.0,arterial,12.6,28.9,48.7,0.414,21.1,rain,small_ev,24,140,1400,unladen,7.2,1407.2,0.567,283.5
9284,85.96,highway,2.2,0.6,77.8,0.082,25.4,clear,small_ev,24,140,1400,full_load,279.5,1679.5,34.361,399.7
9285,51.06,highway,4.9,2.0,88.0,0.059,23.8,clear,small_ev,24,140,1400,unladen,3.0,1403.0,24.513,480.1
9286,42.97,highway,21.6,85.8,65.8,0.112,31.1,clear,large_ev,75,190,2400,half_load,355.1,2755.1,18.402,428.2
9287,8.24,city,14.4,2.4,24.3,0.712,22.0,clear,mid_ev,40,160,1900,unladen,12.1,1912.1,4.429,537.6
9288,124.63,highway,70.3,20.9,77.8,0.02,30.8,rain,large_ev,75,190,2400,full_load,586.6,2986.6,72.382,580.8
9289,11.29,highway,91.5,4.9,90.1,0.026,37.5,clear,mid_ev,40,160,1900,half_load,220.5,2120.5,8.067,714.3
9290,14.52,arterial,0.8,1.7,46.3,0.229,30.7,heavy_rain,large_ev,75,190,2400,half_load,344.0,2744.0,5.95,409.6
9291,2.2,city,0.2,11.3,27.2,0.604,26.7,clear,mid_ev,40,160,1900,half_load,195.6,2095.6,1.159,525.8
9292,103.32,highway,100.4,15.2,75.7,0.007,29.8,clear,small_ev,24,140,1400,half_load,159.2,1559.2,38.26,370.3
9294,27.91,arterial,91.9,33.4,47.4,0.319,39.5,rain,small_ev,24,140,1400,unladen,23.8,1423.8,9.211,330.0
9296,6.97,city,28.6,16.2,30.9,0.377,28.0,clear,large_ev,75,190,2400,full_load,510.1,2910.1,3.95,566.8
9297,45.09,highway,21.7,30.6,90.7,0.224,22.7,clear,mid_ev,40,160,1900,half_load,206.7,2106.7,26.865,595.8
9298,60.46,highway,30.9,36.1,86.0,0.234,31.1,clear,mid_ev,40,160,1900,unladen,22.2,1922.2,35.391,585.4
9299,4.09,city,3.1,59.0,23.9,0.894,28.9,heavy_rain,small_ev,24,140,1400,unladen,7.0,1407.0,2.06,503.2
9302,1.42,city,41.8,0.1,22.0,0.345,31.0,clear,large_ev,75,190,2400,unladen,26.5,2426.5,0.909,639.3
9303,10.71,arterial,27.3,55.9,41.0,0.205,37.6,clear,mid_ev,40,160,1900,unladen,1.4,1901.4,2.732,255.0
9304,35.4,highway,14.1,9.7,94.4,0.142,30.8,clear,small_ev,24,140,1400,unladen,24.3,1424.3,21.729,613.7
9305,99.43,highway,150.5,26.1,77.2,0.489,37.6,clear,small_ev,24,140,1400,half_load,148.4,1548.4,50.035,503.2
9306,18.34,arterial,15.0,54.2,37.3,0.131,34.3,clear,large_ev,75,190,2400,unladen,52.5,2452.5,4.623,252.1
9307,43.09,arterial,3.5,1.3,50.3,0.515,25.0,clear,small_ev,24,140,1400,full_load,260.0,1660.0,14.945,346.9
9308,2.11,city,23.5,40.4,23.5,0.652,35.0,clear,small_ev,24,140,1400,half_load,131.0,1531.0,0.888,420.4
9309,37.48,arterial,15.1,0.9,37.2,0.329,34.9,clear,mid_ev,40,160,1900,half_load,183.2,2083.2,11.189,298.5
9310,31.27,highway,37.9,13.0,93.7,0.201,33.5,clear,mid_ev,40,160,1900,half_load,244.5,2144.5,22.252,711.5
9311,91.79,highway,26.8,54.4,81.6,0.194,28.4,clear,small_ev,24,140,1400,full_load,270.8,1670.8,42.329,461.2
9312,55.07,highway,21.1,108.3,79.9,0.015,36.5,clear,large_ev,75,190,2400,unladen,24.9,2424.9,36.373,660.5
9313,35.04,arterial,18.8,8.3,61.7,0.243,29.7,clear,large_ev,75,190,2400,full_load,534.0,2934.0,17.795,507.8
9314,6.48,city,5.2,7.6,29.4,0.54,28.6,clear,small_ev,24,140,1400,half_load,154.2,1554.2,2.431,375.0
9315,68.63,highway,19.0,29.0,86.7,0.131,40.0,clear,small_ev,24,140,1400,unladen,4.0,1404.0,38.619,562.8
